FragmentID, NarrID, SessionStartDate, SessionEndDate, ServerEntryDate,1.1 La educación deberá enfocarse en-Cumplir con el plan de estudios,1.1 La educación deberá enfocarse en-El desarrollo socio emocional del estudiante,1.1 La educación deberá enfocarse en-Quality,1.1 La educación deberá enfocarse en-X,1.1 La educación deberá enfocarse en-Y,1.1 La educación deberá enfocarse en-NA,1.2 Estudiantes necesitan cultivar-Habilidades prácticas para la vida,1.2 Estudiantes necesitan cultivar-Fundamentos para un aprendizaje continuo,1.2 Estudiantes necesitan cultivar-Comprensión del mundo que los rodea,1.2 Estudiantes necesitan cultivar-X,1.2 Estudiantes necesitan cultivar-Y,1.2 Estudiantes necesitan cultivar-NA,1.3 Los colegios deben enfocarse en que los estudiantes...-Reflexionen sobre lo aprendido,1.3 Los colegios deben enfocarse en que los estudiantes...-Apliquen los conocimientos,1.3 Los colegios deben enfocarse en que los estudiantes...-Experimenten con lo aprendido,1.3 Los colegios deben enfocarse en que los estudiantes...-X,1.3 Los colegios deben enfocarse en que los estudiantes...-Y,1.3 Los colegios deben enfocarse en que los estudiantes...-NA,"1.4 Vamos a tener que repensar-El plan de estudios, los horarios, las normas y las políticas",1.4 Vamos a tener que repensar-Cómo se invierten y se gestionan los recursos educativos,1.4 Vamos a tener que repensar-La formación y cualificación de los docentes,1.4 Vamos a tener que repensar-X,1.4 Vamos a tener que repensar-Y,1.4 Vamos a tener que repensar-NA,1.5 El cambio será liderado por-Secretarías y Ministerio,1.5 El cambio será liderado por-Docentes y rectores,1.5 El cambio será liderado por-Estudiantes y padres,1.5 El cambio será liderado por-X,1.5 El cambio será liderado por-Y,1.5 El cambio será liderado por-NA,1.6 Papel del docente-Mostarle nuevos mundos y posibilidades a los estudiantes,1.6 Papel del docente-Ayudarle a los estudiantes a alcanzar sus objetivos,1.6 Papel del docente-Dar soporte emocional a los estudiantes,1.6 Papel del docente-X,1.6 Papel del docente-Y,1.6 Papel del docente-NA,2.1 se animará a los estudiantes a aprender-...individualmente / independiente,2.1 se animará a los estudiantes a aprender-...socialmente / en grupo,2.1 se animará a los estudiantes a aprender-X,2.1 se animará a los estudiantes a aprender-NA,2.2 El aprendizaje será...-Liderado por el docente,2.2 El aprendizaje será...-Liderado por el estudiante,2.2 El aprendizaje será...-X,2.2 El aprendizaje será...-NA,"3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_La comunidad y las relaciones","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_La filosofía del colegio","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_El aprendizaje y el crecimiento","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_Los problemas como oportunidades","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_Los premios y los reconocimientos","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_autonomía y el soporte","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_El desarrollo en general del estudiante","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_El crecimiento personal y los logros","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_otrro",Other_theme,4.1 I am a...,4.2 Género,4.3 Experience in education,4.4 Experience in institution,4.5 Levels taught_Preescolar,4.5 Levels taught_Básica primaria,4.5 Levels taught_Básica Secundaria,4.5 Levels taught_Media,4.6 Age,4.7 Professional qualifications,City,IE,Describa brevemente qué deben hacer las instituciones educativas y los docentes para prepararse para ofrecer una mejor educación de acuerdo con los retos actuales y futuros. Por favor resuma sus pensamientos en un párrafo corto.,Title,Utopia,Dystopia,ProjectID,ApplicationName,SessionID,Language
eec6c1f6-a81c-4fdb-a7e7-87eaa98ff7e4,159,,2020/06/30 18:32:55.891,2020/06/30 18:33:04.820,1.669.038,965.812,17.497.606,0.5004036,0.8363932,,9.296.922,2.991.455,40.393.276,0.055350553,0.025906008,,9.296.922,2.991.455,40.393.276,0.055350553,0.025906008,,9.339.656,2.136.757,44.666.767,0.055350553,0.018504297,,16.106.933,974.359,0.95340824,0.49671355,0.8437949,,9.446.494,0.0,5.535.055,0.055350553,0.0,,9.834.258,16.574.181,0.016574182,,90.865.944,9.134.053,0.091340534,,,,,1,,1,,,,,Rector,Mujer,Más de 20 años,Más de 20 años,1,1,1,,Entre 41 y 50 años,Especialista,Medellín,IEC Jesús Amigo,"Actualmente es importante que las Institución presenten un plan de capacitación a los docentes donde se promuevan estrategias y herramientas que posibiliten que al docente mayor información desde la interacción tecnológica, además fortalecer el amor la pasión y la vocación por ser maestro ya que esto permite acercamientos basados enla estabilidad emocional y motivación constante desde su rol hacía los estudiantes.",#PiensoMeAsombroyMeApasionaSerMaestro,El mejor futuro posible reconsiderar el trabajo autónomo como brecha para acanzar de manera individual.El peor futuro posible las experiencias perdidas en dn momentos sicuañes cruciales,Debilitar las relaciones e interacciones sociales,FutureTeacher_Colombia2020,SenseMakerÃ‚ New WebCollector,,,
5d373d57-d3a0-4a92-a2ef-f3dda8841e6d,313,,2020/08/11 20:10:53.582,2020/08/11 20:10:59.169,20.807.262,4.102.564,381.671,0.58679914,0.35528204,,33.417.236,34.188.034,32.394.726,0.4948874,0.29606837,,3.463.959,3.247.863,3.288.178,0.49121094,0.28126493,,16.109.552,18.803.421,65.087.036,0.7448874,0.1628376,,1.592.101,6.623.932,17.839.674,0.5095933,0.5736325,,40.565.933,3.974.359,19.690.475,0.3956227,0.34417948,,1.953.389,8.046.611,0.8046611,,6.632.443,33.675.568,0.3367557,,,,,1,,,1,,,,Docente,Mujer,Más de 20 años,Más de 20 años,,,,1,Entre 51 y 60 años,Especialista,Medellín,,"Promover en sus estudiantes las habilidades propias del siglo 21 tales como la autorregulación y autogestión del conocimiento, buscando fortalecer en ellos la capacidad de resolver problemas de la vida cotidiana con creatividad y una gran responsabilidad social y crítica.",#autogestiónresponsable,"El mejor futuro posible:estudiantes responsables con su formación, una trabajo cooperativo con grandes habilidades de emprendimiento, comunicación y colaboración. Jóvenes con pensamiento crítico con capacidades de proponer soluciones a problemáticas del día a día.","El Peor futuro posible: estudiantes autónomos con el mínimo respeto por las instituciones entre ellas la escuela y sus profesores. Estudiantes con poca capacidad para desarrollar trabajos colaborativos que tiendan a un fin comÃºn, el fortalecimiento de la comunidad en la que habitan.",FutureTeacher_Colombia2020,SenseMakerÃ‚ New WebCollector,,,
7495603e-599f-4a4e-9e89-ea586fbbff2a,314,,2020/08/11 20:16:18.594,2020/08/11 20:16:25.201,0.07071284,49.075.806,50.853.493,0.7549816,0.42559835,,24.715.283,95.721.146,18.073.194,0.49667898,0.8289452,,25.677.783,9.701.389,0.4183252,0.48925275,0.8401403,,39.346.192,12.820.511,9.478.333,0.95424354,0.011102538,,0.6624805,9.786.325,14.742.676,0.50405896,0.8474957,,10.898.145,9.700.855,19.016.309,0.5040591,0.84009403,,11.989.772,98.801.025,0.9880102,,9.997.449,0.025510203,2.55E+03,,,,,1,,,,1,,,Docente,Mujer,Más de 20 años,Más de 20 años,1,1,,,Entre 41 y 50 años,Licenciado,Medellín,Colegio de la Compañía de María La Enseñanza,Las Instituciones propiciar los espacios y las ayudas tecnológicas y de aprendizaje hacia los nuevos retos y los profesores estar prestos a esas enseñanzas y metodologías.,Mente abierta corazón dispuesto.,"El mejor futuro posible: la tecnología, la innovación, la aceptación al cambio, la sensibilización con lo nuevo.El peor futuro posible: la irracionalidad de los humanos, la negativa al cambio.",La tecnología como la Ãºnica o más importante esfera del conocimiento.,FutureTeacher_Colombia2020,SenseMakerÃ‚ New WebCollector,,,
048ac208-abe5-4b5e-88ad-23f4746a9d79,224,,2020/07/28 14:15:27.665,2020/07/28 14:15:33.126,,,,,,1,7.502.421,1.709.404,23.266.392,0.24121094,0.014803418,,34.796.703,12.820.511,6.392.124,0.64562273,0.011102589,,8.044.465,0.4273529,19.128.006,0.19341682,0.0037008803,,,,,,,1,,,,,,1,,,,1,,,,1,,,,,,,,1,,,Docente,Mujer,Más de 20 años,De 6 a 10 años,,1,,,Entre 51 y 60 años,Especialista,Medellín,IE Rafael Uribe Uribe,"creo que es muy importante y básico la inclusión de la familia en las instituciones educativas ,como primer formador de su hijo en la enseñanza-aprendizaje para que pueda haber una simetría en la educación.",Los estudiantes del futuro.,Enseñanza desde casa donde los padres serían los educadores de sus hijos y las maestros como simples guÃ¬as.,seguir formando estudiantes para que repitan,FutureTeacher_Colombia2020,SenseMakerÃ‚ New WebCollector,,,
9929f807-c7d9-4ade-831f-10c669a76d5c,108,,2020/06/24 19:30:30.858,2020/06/24 19:30:37.055,0.14320196,9.971.359,0.14320196,0.4985639,0.866,,0.14360352,0.0,9.985.639,0.9985639,0.0,,0.14360352,0.0,9.985.639,0.9985639,0.0,,0.5112598,0.0,9.948.874,0.9948874,0.0,,0.14320196,9.971.359,0.14320196,0.4985639,0.866,,9.506.568,4.273.506,0.6608113,0.027975643,0.037008546,,17.974.019,982.026,0.982026,,12.906.432,9.870.936,0.98709357,,,1,,,,,,1,,,Docente,Mujer,Más de 20 años,De 11 a 20 años,,,1,,Entre 41 y 50 años,Magister,Medellín,IE Enrique Olaya Herrera,"Repensar la escuela en términos de cambios sociales, políticos y económicos globales. Y a nivel local, escuchar las necesidades e intereses de nuestros educandos y de esta manera cerrar un poco la brecha generacional y fortalecer los procesos educativos",#repensandolaEscuela,"La desigualdad en la educación que fue develada por la contingencia causada por el SAR COVID 19 en el 2020, ha desaparecido totalmente en este 2030. Lo anterior dió pie al cierre de brechas educativas y de estratos sociales. Hoy los seres humanos nos miramos COMO SERES DE LA MISMA ESTATURA.","La desigualdad en la educación que fue develada por la contingencia causada por el SAR COVID 19 en el 2020, aÃºn nos muestra sus consecuencias: el acceso a internet sigue siendo un lujo para las familias más vulnerables de nuestro territorio, la brecha económica se hace cada vez más grande(los ricos más ricos y los pobres todos los días más pobres), después de la primera pandemia de nuestro siglo en el 2020, no hemos aprendido a vivir en paz con la naturaleza.",FutureTeacher_Colombia2020,SenseMakerÃ‚ New WebCollector,,,
679e5a4d-fe91-4818-b17f-6aa782f2b23d,110,,2020/06/16 22:34:05.838,2020/06/16 22:34:10.521,8.168.999,8.247.863,9.352.368,0.50591683,0.7142649,,6.968.653,12.820.511,8.021.084,0.86621094,0.11102563,,8.413.054,5.555.557,10.313.901,0.13091682,0.048111133,,8.109.297,8.333.333,8.557.373,0.50224036,0.72166663,,8.348.952,6.837.608,9.672.875,0.13091682,0.05921367,,10.849.365,72.649.612,8.188.567,0.8551815,0.06291455,,2.916.227,7.083.773,0.7083773,,1.497.308,8.502.692,0.8502692,,,,1,1,,,,,,,Docente,Mujer,De 11 a 20 años,De 1 a 2 años,,1,,,Entre 41 y 50 años,Licenciado,Medellín,IE Bello Oriente,"Considero que en la actualidad ofrecer una mejor calidad educativa, tiene que ver, en primera instancia, con la resolución pronta de los recursos económicos que el Estado pueda destinar y ofrecer a las Instituciones Educativas. En esta perspectiva, tanto los directivos como los docentes, estamos afrontando la problemática que existe con respecto a las dificultades de conectividad y recursos digitales de los estudiantes. En segunda instancia, tiene que ver con la falta de capacitación de los docentes en el  mundo de las TIC, teniendo en cuenta  que tanto en la actualidad, y de seguro en un futuro próximo, los docentes debemos apuntarle hacia el desarrollo de competencias tecnológicas, que nos permitan desenvolvernos de manera eficaz en nuestro quehacer pedagógico. En esta misma Línea, considero de manera imperativa, que los docentes debemos capacitarnos aÃºn más en todo lo relacionado con la inteligencia emocional, dado que estamos en un mundo de constantes cambios, que en ocasiones pueden ser abruptos como la contingencia que estamos viviendo. El desarrollo de esta competencia, nos daría elementos fundamentales para orientar a los estudiantes hacia la resolución de problemas que tienen que ver con todas las dimensiones del ser humano.",La adaptabilidad al mundo cambiante nos convierte en una especie más inteligente y sostenible en el tiempo,MEJOR FUTURO POSIBLE: La tecnología al servicio del desarrollo del hombre...PEOR FUTURO POSIBLE: El cerebro racional imperando en el cerebro emocional de los estudiantes...,Darle prioridad al desarrollo de competencias individuales frente a la construcción de lo colectivo.,FutureTeacher_Colombia2020,SenseMakerÃ‚ New WebCollector,,,
152d6af2-22a7-4652-a8f8-b6ef716c0929,315,,2020/08/11 20:30:10.248,2020/08/11 20:30:15.162,0.5898194,5.940.171,4.000.847,0.6970933,0.5144188,,3.411.797,32.051.285,33.830.746,0.4985639,0.2775641,,32.527.973,3.376.068,33.711.346,0.50591683,0.29236752,,3.289.562,3.376.068,33.343.697,0.50224036,0.29236752,,3.384.459,3.333.333,32.822.083,0.4948874,0.28866664,,331.093,3.333.333,33.557.373,0.50224036,0.28866664,,8.216.322,91.783.676,0.9178368,,23.925.781,7.607.422,0.7607422,,1,,,1,,,,,,,Docente,Mujer,De 3 a 5 años,Menos de un año,1,,,,Entre 31 y 40 años,Licenciado,Medellín,Colegio de la Compañía de María La Enseñanza,Se debe tener conocimiento de esos retos actuales y futuros a los que tanto los estudiantes como todas las personas se enfrentan en el mundo. Priorizar el ser antes que el hacer. Tanto las instituciones y docentes deben amar lo que hacen y ser consecuentes con esa filosofía que proponen para enfrentar los retos.,#educaciónxelmundo,"La educación se enfoca en el desarrollo del ser, de sus emociones, apoyando sus capacidades y habilidades. La escuela es una comunidad universal en la que todas las personas viven y comparten experiencias que permiten el desarrollo del individuo, de la comunidad, del mundo.","La educación sigue enfocándose en indices, en logros, premios y reconocimientos. Nada cambia.",FutureTeacher_Colombia2020,SenseMakerÃ‚ New WebCollector,,,
b1cedb30-e277-48f8-a4f6-752e4ff98032,316,,2020/08/11 20:26:11.459,2020/08/11 20:26:18.331,0.19702637,62.393.166,3.740.981,0.6860639,0.5403248,,50.178.177,2.136.757,47.685.062,0.48753446,0.018504297,,50.878.906,0.0,49.121.094,0.49121094,0.0,,515.545,0.8546982,475.908,0.48018152,0.007401709,,0.014777833,46.581.196,53.404.022,0.76694626,0.40339315,,5.469.992,4.529.914,9.35E+02,0.22650506,0.39229056,,3.828.389,6.171.611,0.6171611,,3.828.389,6.171.611,0.6171611,,,,1,,,,1,,,,Docente,Mujer,Más de 20 años,Más de 20 años,,,1,,Entre 51 y 60 años,Especialista,Medellín,Colegio de la Compañía de María La Enseñanza,Las instituciones brindar e impartir recursos con las herramientas tecnológicas que cada día están más avanzadas.Los docentes estar dispuestos y apropiarse de las tecnologías para compartirlas con los estudiantes y acompañar al estudiante en el aprendizaje y en su proceso formativo.,Aprendizaje con amor,Los aspectos metodológicos y tecnológicos cambiarán la educación de tal manera que los estudiantes tendrán la oportunidad de crear su propio conocimiento y serÂ´na más creativos.,"Los estudiantes, docentes y directivas tendrán menos posibilidad de compartir sus vivencias y  cambiaran la forma de ver el mundo. Los estudiantes al estar tanto tiempo con herramientas tecnológicas serán personas solitarias y absortas.",FutureTeacher_Colombia2020,SenseMakerÃ‚ New WebCollector,,,
e435fe38-ec69-4a14-86ee-1017bb921585,317,,2020/08/11 20:44:31.232,2020/08/11 20:44:47.025,38.797.877,49.145.298,4.697.491,0.7154756,0.4255983,,45.467.896,64.102.554,48.121.853,0.5132698,0.05551284,,4.753.552,47.863.243,4.601.238,0.2853286,0.4144957,,3.289.562,3.376.068,33.343.697,0.50224036,0.29236752,,59.819.775,4.273.504,51.282.986,0.72650504,0.37008545,,331.093,3.333.333,33.557.373,0.50224036,0.28866664,,21.729.834,78.270.164,0.7827017,,22.236.591,77.763.405,0.7776341,,1,,,1,,,,,,,Docente,Mujer,De 6 a 10 años,De 6 a 10 años,,,,1,Entre 51 y 60 años,Normalista,Medellín,Colegio de la Compañía de María La Enseñanza,Al ser un mundo globalizado es necesario que las instituciones incrementen nuevas herramientas tecnológicas y adicionalmente a esto recursos de aprendizaje. Esto conlleva a la capacitación de los docente para poder ir de la mano con estas.,#educacióntecnologiaeidiomas,"Los instituciones educativos estarán dotadas de la mejor tecnología. Todos los docentes deben saber inglés e Internet será la herramienta más poderosa. Como ya se ve en la actualidad, se valorará más las habilidades de los estudiantes que los contenidos.",Como la educación será completamente informatizada se volverá muy costosa.,FutureTeacher_Colombia2020,SenseMakerÃ‚ New WebCollector,,,
a2fd3140-9875-4796-aa7a-2c2d60f60ed3,318,,2020/08/11 20:12:10.955,2020/08/11 20:12:18.529,6.124.968,448.718,4.900.323,0.7143913,0.3885898,,46.971.638,59.829.025,47.045.464,0.50036913,0.051811963,,70.608.845,6.837.609,861.015,0.8952031,0.05921367,,6.455.342,4.273.504,50.809.624,0.72177136,0.37008545,,8.358.702,4.188.034,49.760.956,0.7070112,0.36268374,,8.534.802,5.982.902,8.669.078,0.116605304,0.05181191,,17.989.874,9.820.101,0.9820101,,68.665.504,9.313.345,0.9313345,,1,,,1,,,,,,,Docente,Mujer,De 6 a 10 años,De 6 a 10 años,,,1,1,Entre 41 y 50 años,Profesional no licenciado,Medellín,Colegio de la Compañía de María La Enseñanza,"Para ofrecer una mejor educación de acuerdo con los retos actuales y futuros las instituciones y docentes deben cambiar su manera de enseñar, transmitir y evaluar. Se deben poner en contexto y direccionar el conocimiento al trabajo en equipo, uso de las herramientas digitales entre otros.Los docentes deben innovar en sus clases, trabajar por proyectos y realizar actividades donde los estudiantes resuelvan problemas de la cotidianidad en equipos de trabajo.",#newschool,Los principales cambios habrán sido-Implementación Aula invertida-Trabajo por proyectos-Nuevos diseños de espacios para el aprendizaje-Todo sera digital y tecnológico-Estudiantes felices-Ãšltimos años serán con las electivas segÃºn sus preferencias,#¿NOMBRE?,FutureTeacher_Colombia2020,SenseMakerÃ‚ New WebCollector,,,
a5a63007-451e-4feb-ba05-52eb7513f28f,151,,2020/06/30 15:35:24.593,2020/06/30 15:35:29.433,7.368.917,76.923.065,84.938.774,0.8878493,0.06661538,,86.699,10.256.401,8.107.369,0.862019,0.088820405,,10.922.549,12.393.166,7.668.428,0.82880867,0.10732481,,8.896.189,7.991.453,11.189.285,0.5114655,0.6920598,,7.660.521,12.393.166,11.001.626,0.1719821,0.10732481,,72.895.454,15.384.629,11.719.916,0.19412231,0.13323087,,16.196.991,8.380.301,0.8380301,,,,,1,1,,,,,,1,,,,Docente,Hombre,De 3 a 5 años,De 3 a 5 años,,,1,,Entre 21 y 30 años,Licenciado,Medellín,IEC Jesús Amigo,"Deben estar conectados, actualizados, conocedores de lo que significa los contextos actuales, de esta manera, la educacion podra ofrecerme con mas calidad y eficacia, asi, de podran lograe los objetivos.",#docentescontextualizados,"MEJOR FUTURO: capacitacion para docentes, contexto y herramientas de trabajo..","PEOR FUTURO: Quietud en los procesos,pocos recursos.",FutureTeacher_Colombia2020,SenseMakerÃ‚ New WebCollector,,,
37d1dbf0-48bc-42b3-92d2-e1021783fad8,152,,2020/06/30 00:22:53.040,2020/06/30 00:22:57.592,14.224.179,4.316.239,4.261.343,0.64194626,0.37378633,,34.605.022,30.341.879,35.053.097,0.50224036,0.2627607,,33.049.595,34.188.034,3.276.237,0.4985639,0.29606837,,3.604.105,28.205.124,35.753.822,0.4985639,0.24425639,,3.274.165,3.333.333,33.925.022,0.50591683,0.28866664,,4.138.293,1.752.137,41.095.703,0.4985639,0.15173505,,57.121.647,42.878.357,0.42878357,,43.898.506,56.101.494,0.56101495,,,,1,,1,,,,,,Docente,Mujer,De 11 a 20 años,De 11 a 20 años,,1,,,Entre 21 y 30 años,Licenciado,Medellín,IEC Jesús Amigo,"las instituciones educativas deben ofrecer  espacios para que los docentes se capaciten bien sea por gestión propia o liderada por la institución de tal manera que los docentes sean parte de la solución de las demandas actuales, cambiando las viejas tradiciones educativas",#LaEducaciónTambiénEvoluciona,Acceso a Internet incluyendo a las comunidades rurales.,"la parte emocional del ser humano  se verá afectada en cuento a las relaciones sociales, pues aunque la tecnología nos acerca, también nos alejara.",FutureTeacher_Colombia2020,SenseMakerÃ‚ New WebCollector,,,
4f261478-2891-4ad2-9db4-d58271739aad,254,,2020/07/29 00:18:36.011,2020/07/29 00:18:56.934,0.4567143,0.8546982,9.868.858,0.9911594,0.0074016573,,9.329.031,0.4273529,62.823.324,0.0649601,0.0037008803,,9.432.312,42.735.057,14.033.759,0.035401292,0.037008546,,96.649.994,25.640.945,0.7859184,0.020679656,0.022205075,,99.194.374,0.42734528,0.37827826,0.005919509,0.0037008286,,92.046.906,51.281.967,28.249.004,0.05388999,0.044410203,,0.41809082,9.958.191,0.9958191,,31.625.152,9.683.749,0.96837485,,1,,,,,,1,,,,Consultor externo,Mujer,De 6 a 10 años,De 1 a 2 años,1,1,1,,Entre 31 y 40 años,Especialista,Medellín,IE Álvaro Marín Velasco,"se debe trabajar en un aprendizaje significativo en el cual los estudiantes le den una mayor importancia a las competencias que se adquieren en la institución educativa, trabajar igualmente en una educación emocional en los estudiantes y también en la docentes",#aprendoycomprendoconelotro,"una educación que comprende la diversidad del alumnado y se vale de mÃºltiples estrategias tecnológicas, humanas, etc para una educación de calidad",que los estudiantes estén desmotivados frente a su proceso de aprendizaje,FutureTeacher_Colombia2020,SenseMakerÃ‚ New WebCollector,,,
a69c411a-ac20-4ac9-81dd-93326c5c736e,113,,2020/06/19 17:19:02.586,2020/06/19 17:19:16.744,9.873.061,11.538.466,7.858.847,0.843577,0.0999231,,80.799.835,76.923.065,1.150.786,0.15354013,0.06661538,,10.740.383,7.991.453,9.345.091,0.4930235,0.6920598,,76.519.437,84.615.395,77.326.665,0.5004036,0.73276925,,813.628,10.256.401,8.380.795,0.13508995,0.08882046,,9.302.999,8.205.129,8.645.713,0.49671355,0.71056414,,0.20930767,99.790.695,0.9979069,,9.740.557,2.594.429,0.02594429,,,,1,,,,,1,,,Docente,Mujer,De 3 a 5 años,Menos de un año,,1,,,Entre 31 y 40 años,Licenciado,Medellín,IE Álvaro Marín Velasco,"Brindar una excelente educación a los estudiantes, para fortalecer mejor sus conocimientos cada día, ayudándonos con los medios tecnológicos que tenemos al nuestro alcance.",La educación de nuestros estudiantes no debe parar,El mejor futuro posible sería que la forma de enseñanza y aprendizaje mejorará a tal punto que todos acceder a la educación sin ningÃºn obstáculo dándole la oportunidad a toda la población de acceder a la educación.El peor futuro sería que no se invirtiera en la educación el tiempo necesario y que esto ocasione que no todos puedan acceder a este derecho,No ya que si se avanza correctamente esto no tendría lugar en esa época.,FutureTeacher_Colombia2020,SenseMakerÃ‚ New WebCollector,,,
38dde6d1-3d59-488a-b535-b7314534f0d4,225,,2020/07/28 14:27:38.290,2020/07/28 14:27:44.696,0.81920165,50.854.702,4.832.609,0.73753446,0.4404017,,48.399.643,12.820.511,50.318.306,0.5095933,0.011102589,,5.054.582,2.136.757,4.731.742,0.483858,0.018504297,,44.996.555,0.0,5.500.344,0.55003446,0.0,,5.102.346,4.529.914,36.774.046,0.26326975,0.39229056,,48.126.266,25.641.022,49.309.635,0.50591683,0.022205127,,990.947,0.90529984,0.009052998,,11.217.296,9.887.827,0.9887827,,,,1,1,,,,,,,Docente,Mujer,De 11 a 20 años,De 6 a 10 años,,1,,,Entre 41 y 50 años,Especialista,Medellín,IE Rafael Uribe Uribe,Contribuir al desarrollo de nuevas habilidades de la tecnologia- Aprender nuevas metodologias por ejemplo flipped classroom.,Un mundo ágil,"Metodología flipped classroom, desarrollo de habilidades en nuevas metodologías. En todas las casas habra internet. Todos sabremos ingles.","Desaparecen los colegios, despido de docentes, amenazas de ciberseguridad- Personas robotizadas- Estudiantes deshumanizados por la virtualidad.",FutureTeacher_Colombia2020,SenseMakerÃ‚ New WebCollector,,,
f13988db-9579-4d59-adb9-072f0ecea902,114,,2020/06/24 18:28:33.334,2020/06/24 18:28:36.698,1.982.373,3.931.624,4.086.003,0.6051815,0.3404786,,6.613.469,15.811.965,18.053.345,0.25959328,0.13693164,,0.50497556,6.324.786,36.247.166,0.67871094,0.54772645,,5.066.523,0.4273529,48.907.417,0.49121094,0.0037008803,,4.845.935,5.042.735,11.133.008,0.26326975,0.43670088,,5.766.623,42.307.697,0.026071776,0.21179917,0.36638463,,7.375.686,26.243.137,0.26243138,,28.993.351,7.100.665,0.7100665,,,,,,,1,,,,,Docente,Mujer,De 11 a 20 años,De 1 a 2 años,,,1,,Entre 31 y 40 años,Licenciado,Medellín,IE Enrique Olaya Herrera,"Las instituciones deben de capacitar a los docentes en las TIC, afianzar las diferentes competencias y promover el pensamiento crítico a través de proyectos de investigación.",#pensamiento crítico,"Transformación del pensamiento afianzando la ciencia, tecnología y sociedad. De esta manera el ser humano será más pro-activo en el momento de enfrentarse a situaciones problemáticas.","Seres humano individualistas, poco humanistas y muy competitivos.Adictos a la tecnología y con problemas visuales...",FutureTeacher_Colombia2020,SenseMakerÃ‚ New WebCollector,,,
