FragmentID, NarrID, SessionStartDate, SessionEndDate, ServerEntryDate,1.1 La educación deberá enfocarse en-Cumplir con el plan de estudios,1.1 La educación deberá enfocarse en-El desarrollo socio emocional del estudiante,1.1 La educación deberá enfocarse en-Quality,1.1 La educación deberá enfocarse en-X,1.1 La educación deberá enfocarse en-Y,1.1 La educación deberá enfocarse en-NA,1.2 Estudiantes necesitan cultivar-Habilidades prácticas para la vida,1.2 Estudiantes necesitan cultivar-Fundamentos para un aprendizaje continuo,1.2 Estudiantes necesitan cultivar-Comprensión del mundo que los rodea,1.2 Estudiantes necesitan cultivar-X,1.2 Estudiantes necesitan cultivar-Y,1.2 Estudiantes necesitan cultivar-NA,1.3 Los colegios deben enfocarse en que los estudiantes...-Reflexionen sobre lo aprendido,1.3 Los colegios deben enfocarse en que los estudiantes...-Apliquen los conocimientos,1.3 Los colegios deben enfocarse en que los estudiantes...-Experimenten con lo aprendido,1.3 Los colegios deben enfocarse en que los estudiantes...-X,1.3 Los colegios deben enfocarse en que los estudiantes...-Y,1.3 Los colegios deben enfocarse en que los estudiantes...-NA,"1.4 Vamos a tener que repensar-El plan de estudios, los horarios, las normas y las políticas",1.4 Vamos a tener que repensar-Cómo se invierten y se gestionan los recursos educativos,1.4 Vamos a tener que repensar-La formación y cualificación de los docentes,1.4 Vamos a tener que repensar-X,1.4 Vamos a tener que repensar-Y,1.4 Vamos a tener que repensar-NA,1.5 El cambio será liderado por-Secretarías y Ministerio,1.5 El cambio será liderado por-Docentes y rectores,1.5 El cambio será liderado por-Estudiantes y padres,1.5 El cambio será liderado por-X,1.5 El cambio será liderado por-Y,1.5 El cambio será liderado por-NA,1.6 Papel del docente-Mostarle nuevos mundos y posibilidades a los estudiantes,1.6 Papel del docente-Ayudarle a los estudiantes a alcanzar sus objetivos,1.6 Papel del docente-Dar soporte emocional a los estudiantes,1.6 Papel del docente-X,1.6 Papel del docente-Y,1.6 Papel del docente-NA,2.1 se animará a los estudiantes a aprender-...individualmente / independiente,2.1 se animará a los estudiantes a aprender-...socialmente / en grupo,2.1 se animará a los estudiantes a aprender-X,2.1 se animará a los estudiantes a aprender-NA,2.2 El aprendizaje será...-Liderado por el docente,2.2 El aprendizaje será...-Liderado por el estudiante,2.2 El aprendizaje será...-X,2.2 El aprendizaje será...-NA,"3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_La comunidad y las relaciones","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_La filosofía del colegio","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_El aprendizaje y el crecimiento","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_Los problemas como oportunidades","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_Los premios y los reconocimientos","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_autonomía y el soporte","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_El desarrollo en general del estudiante","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_El crecimiento personal y los logros","3.1 En general, se verán cambios en las áreas de ... (escoja hasta 2)_otrro",Other_theme,4.1 I am a...,4.2 Género,4.3 Experience in education,4.4 Experience in institution,4.5 Levels taught_Preescolar,4.5 Levels taught_Básica primaria,4.5 Levels taught_Básica Secundaria,4.5 Levels taught_Media,4.6 Age,4.7 Professional qualifications,City,IE,Describa brevemente qué deben hacer las instituciones educativas y los docentes para prepararse para ofrecer una mejor educación de acuerdo con los retos actuales y futuros. Por favor resuma sus pensamientos en un párrafo corto.,Title,Utopia,Dystopia,ProjectID,ApplicationName,SessionID,Language
2ec7064f-ef3a-49a4-b6d3-ee8710e62061,85,,39:34.2,39:36.7,67.612.596,0,9.323.874,0.9323874,0,,91.320.076,0,8.679.917,0.086799175,0,,91.320.076,0,8.679.917,0.086799175,0,,1.017.174,8.547.005,9.043.582,0.9470933,0.07401709,,0.36670882,4.700.859,94.932.434,0.97282857,0.040709425,,98.826.996,0.4273529,0.7456525,0.00959329,0.00370088,,19.663.215,98.033.676,0.9803368,,0.6149709,9.938.503,0.9938503,,1,,,,,,,1,,,Docente,Mujer,De 1 a 2 años,De 1 a 2 años,,1,1,,Entre 21 y 30 años,Licenciado,Cali,Colegio Central de Comercio,"Las instituciones (directivas y docentes) deben tener buen conocimiento de las características de su comunidad y a partir de allí diseñar sus planes, proyectos, diseños, es decir amoldarse a las necesidades de los estudiantes",Piensa en los tuyos,El estudiante autodidácta,El estudiante sin educación,FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Safari/537.36",71824a42-0f6c-4533-a36a-822b3040b7dd,es
399bb0ef-2b34-438c-a33f-bbe641b3b9ec,86,,40:06.7,40:03.6,7.893.223,0,9.210.678,0.92106783,0,,31.450.536,965.812,0.27374512,0.48564345,0.8363932,,16.380.302,0,836.197,0.83619696,0,,0.017983397,991.453,0.8367139,0.50409365,0.8585983,,10.090.868,9.273.505,6.255.864,0.52623385,0.80308545,,9.446.494,0,5.535.055,0.055350553,0,,11.463.225,98.853.676,0.9885368,,9.180.052,8.199.474,0.08199474,,1,,,,,,,1,,,Docente,Hombre,De 11 a 20 años,De 1 a 2 años,,,1,,Entre 41 y 50 años,Licenciado,Medellín,IE Álvaro Marín Velasco,Tener herramientas tecnológicas acordes con las necesidades de la comunidad educativaQue los docentes tengamos capacitaciones acordes a los cambios que se aproximan,Capacitación docente,Que todo va ser virtual.Que todos los estudiantes podrán contar con todas las herramientas tecnológicas necesarias para tener un excelente desarrollo en el campo del aprendizaje.,Que los estudiantes no cuenten con las herramientas tecnológicas necesarias,FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Linux; Android 8.1.0; DRA-LX3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Mobile Safari/537.36",6c01a968-01b2-472d-a2d9-f4929fd71452,es
7c06db0d-5ce5-459c-a77f-b98e1f39576c,147,,02:32.7,02:33.8,10.821.089,4.188.034,4.729.857,0.6823874,0.36268374,,37.750.454,24.786.324,37.463.223,0.4985639,0.21464956,,32.587.677,32.905.983,3.450.634,0.5095933,0.2849658,,3.326.327,3.376.068,32.976.048,0.4985639,0.29236752,,33.169,3.247.863,34.352.367,0.50591683,0.28126493,,3.417.767,31.196.579,34.625.748,0.50224036,0.2701624,,31.189.293,6.881.071,0.6881071,,0.10821223,99.891.785,0.9989179,,1,,,,,,1,,,,Docente,Mujer,De 6 a 10 años,De 1 a 2 años,,,1,,Entre 21 y 30 años,Magister,Cali,I.E. Manuel María Mallarino,"Primero los docentes deben recibir formación acerca de las estrategias para asumir nuevos retos (comunidad de aprendizaje, educación socioemocional, aprendizaje colaborativo) para lograr que sus aulas sean mas dialógicas. Igualmente, se deben flexibilizar los planes de estudio para que el objetivo de formación no sean solo los contenidos.",#aprendiajeencomunidadyparalavida,Que las instituciones contaran con los recursos sufucientes para tenr aulas dotadas de TIC así como laboratorios que permitieran un aprendizaje mediado por estas herrrameintas para que sea más significativo para los estudiantes. Igualemente que se trabajaran competencias que preparen a los estudiantes para afrontar diferentes situaciones cotidianas a traves de los contenidos escolares.,Que después de tanto cambios que se han tenido que abordar las clases sigan siendo conductistas y las institucionaes exigiendo resultados cuantitativos.,FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",90270c46-a737-4d38-b886-4bde5135589e,es
17331ec4-c708-4c66-9aec-f61cc5ae67aa,87,,23:06.0,23:10.7,3.326.327,3.376.068,32.976.048,0.4985639,0.29236752,,3.326.327,3.376.068,32.976.048,0.4985639,0.29236752,,34.212.242,3.333.333,3.245.443,0.49121094,0.28866664,,32.835.922,34.615.387,32.548.695,0.4985639,0.29976922,,3.326.327,3.376.068,32.976.048,0.4985639,0.29236752,,33.417.236,34.188.034,32.394.726,0.4948874,0.29606837,,3.642.578,6.357.422,0.6357422,,5.010.821,4.989.179,0.49891788,,,,,1,,1,,,,,Docente,Mujer,De 11 a 20 años,De 3 a 5 años,,,1,,Entre 31 y 40 años,Licenciado,Medellín,IE Enrique Olaya Herrera,"Se requiere de actualización y capacitación permanente, sobre el uso y manejo de plataformas y todo tipo de recursos que favorezcan el proceso educativo, para atender a los nuevos retos que impone la realidad que hoy vivimos, donde nos vimos obligados a llevar la escuela a la casa en medio del COVID-19.",Viviendo un nuevo reto educativo.,"Instituciones Educativas totalmente dotadas de herramientas tecnológicas y acceso a internet en todas las aulas, con el fin de que el uso y apropiación de las TIC, sea un insumo importante en el proceso educativo, en beneficio de los estudiantes.","Continuar como se están este momento en muchas instituciones, sin los elementos e insumos mínimos necesarios, para garantizar una educación con calidad.",FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Safari/537.36",5ef1ef4b-d126-45de-a53c-c306b6e32365,es
d843216c-fbb0-4d9b-ad58-19eebec63873,88,,09:01.8,09:06.0,19.016.163,16.666.672,6.431.717,0.72650504,0.14433335,,18.126.896,16.239.319,6.563.379,0.73753446,0.14063247,,76.819.434,8.418.804,813.002,0.50224036,0.72906834,,16.869.982,15.811.965,67.318.054,0.75224036,0.13693164,,63.998.923,86.752.144,68.479.686,0.50224036,0.75127345,,77.582.016,9.829.063,12.588.914,0.17503446,0.08511968,,10.581.189,8.941.881,0.8941881,,17.000.103,8.299.989,0.82999897,,,,,1,,1,,,,,Docente,Mujer,,Más de 20 años,,1,,,Entre 41 y 50 años,Especialista,Medellín,IE Álvaro Marín Velasco,"Teniendo en cuenta los cambios y los nuevos desafíos en la educación, las instituciones educativas deben ir modificando la misión y visión institucional, de modo que puedan levantar procesos acordes a las necesidades de la comunidad educativa, de esta manera es posible emprender nuevos caminos donde tanto directivos como docentes nos convirtamos en transformadores de la educación, diseñando proyectos innovadores que estimulen la participación, la visión crítica del mundo y la protagonización de experiencias; utilizando las nuevas tecnologías y medios de enseñanza que les signifique, buscando  fortalecer en los estudiantes sus habilidades sociales, cognitivas  y emocionales.",#desafíosdelfuturo,"Una educación basada en la libertad, donde las paredes del colegio se invisibilizan  y la participación activa de los estudiantes transforman la educación no solo a una posibilidad de aprender algo que ya existe, sino de crear y obtener nuevos aprendizajes. Encontrando sentido a lo que se hace desde una perspectiva crítica, reconociendo la realidad de una sociedad y de las posibilidades que como seres individuales podemos ajustar a la vida.Una educación que transforma, innova y transmite.","Una educación  que no trasciende ni transforma, que obliga al estudiante a no abrir los ojos y simplemente esta ahí, cumpliendo un rol donde se convierte en un sujeto que le produce a otro y no se alimenta así mismo.",FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Safari/537.36",c44a83a7-662b-4814-850b-7ecf15c073b3,es
93b22e62-9103-49b3-99c5-5089b199da8a,89,,00:49.6,00:55.9,3.333.022,17.094.039,94.957.565,0.95812273,0.014803418,,506.998,25.641.022,467.361,0.48018152,0.022205127,,0.3227246,47.435.898,5.224.138,0.7595933,0.41079488,,0.37614504,59.829.056,39.794.796,0.6970933,0.51811963,,0.16066615,673.044,32.534.943,0.66400504,0.58473504,,56.289.925,4.358.974,0.12033936,0.21915211,0.37748715,,21.054.161,7.894.584,0.7894584,,9.166.227,8.337.732,0.083377324,,,,1,,,,,1,,,Docente,Hombre,De 3 a 5 años,De 3 a 5 años,,,1,,Entre 21 y 30 años,Profesional no licenciado,Cali,I.T.I. San Juan Bosco,"Prepararse en la educación orientada y enfocada hacia el futuro, por medio de la utilización de TIC'S y nuevas estrategias de aprendizaje, donde el estudiante pueda reflexionar sobre el conocimiento adquirido y de como lo beneficiara en el futuro tanto en su formación personal como profesional.",Educación con enfoque hacia el futuro,"Una educación orientado hacia la preparación de los estudiantes hacia su futuro y el logro de sus metas, con la utilización de diferentes herramientas y recursos digitales.",Una educación sin proyección y sin ánimos de reinventarse para buscar el beneficio de los estudiantes.,FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36",95249596-f7b2-456b-bf3e-a89cb2261017,es
2053ca57-455e-4dcd-9700-4ae07cffa342,90,,30:10.1,30:13.7,11.815.373,45.299.137,42.885.487,0.65535057,0.39229053,,7.480.371,8.717.948,53.401.465,0.4892989,0.7549743,,8.214.289,12.393.173,54.639.316,0.116605185,0.10732485,,18.554.211,12.820.511,8.532.407,0.9173432,0.11102563,,54.216.647,8.760.685,6.971.489,0.5077491,0.7586753,,41.475.053,8.974.366,86.878.136,0.91365314,0.07771797,,9.997.449,0.025510203,2.55E+03,,18.112.242,98.188.774,0.98188776,,,1,,,,,1,,,,Docente,Mujer,De 11 a 20 años,De 11 a 20 años,1,,,,Entre 41 y 50 años,Licenciado,Turbo,IE 29 de Noviembre,estar mas capacitados en el manejo de las tics ya que no estábamos preparados para cambiar nuestra aula de clases por una digital y nos a tocado poner en practica    la innovación educativa y la tecnología.,la tecnología como innovación en la educación.,Debemos cambiar el sistema educativo y diseñar uno basado en las necesidades de los estudiantes y no en las ideologías un sistema basado en habilidades y competencias .EL PEOR FUTURO .Que sigamos con el mismo sistema y no quedemos en la monotonía.,Que no contemos con un modelo educativo con perspectivas de futuro .,FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36",6ab23e91-a86f-488a-b9ca-c74cbdffc8a9,es
bdc89399-41a9-4108-baa0-12e7237e01de,178,,57:08.0,57:23.2,0.51396483,0,9.948.604,0.99486035,0,,8.868.535,11.111.106,0.20354185,0.05759095,0.096222214,,0.45562056,0.8546982,98.689.674,0.9911703,0.007401709,,0.42087892,9.317.511,6.404.014,0.5299157,0.80689645,,3.461.448,3.290.599,32.479.527,0.48932526,0.28496587,,8.650.192,13.247.864,7.810.195,0.84725887,0.11472651,,4.822.359,5.177.641,0.5177641,,58.920.002,41.079.998,0.41079998,,,,1,,,1,,,,,Docente,Mujer,De 3 a 5 años,De 1 a 2 años,,1,,,Entre 31 y 40 años,Licenciado,Cali,Colegio La Fontaine,Actualizarse aa nivel tecnológico Y estar preparados para dar.soporte a los estudiantes enfrentandojuntos lo nuevo,#convirtiendoretosenoportunodades,Aulas virtuales,Sin acceso a redes y soporte,FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Linux; Android 10; SM-A305G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Mobile Safari/537.36",2a8a1bb0-b822-4e3f-b977-27f720ff19a0,es
b07d3733-2eac-448e-a263-51680ef29ddc,174,,48:54.8,48:58.5,0.21903077,4.102.564,58.755.333,0.7926815,0.35528204,,3.610.075,27.350.426,36.548.824,0.50224036,0.23685469,,48.185.966,1.709.404,5.010.463,0.5095933,0.014803418,,33.228.703,3.162.393,35.147.366,0.5095933,0.27386323,,4.533.906,5.299.145,16.694.874,0.28165212,0.45890597,,33.502.083,30.341.879,36.156.036,0.5132698,0.2627607,,52.135.242,47.864.758,0.4786476,,51.121.723,48.878.273,0.48878273,,,,1,1,,,,,,,Docente,Mujer,Más de 20 años,Más de 20 años,,1,,,Entre 51 y 60 años,Especialista,Cali,I.E. Manuel María Mallarino,"formación docente en el ámbito de las tecnologías, las habilidades para la vida y otro idioma aparte de la lengua materna.",Docentes al día en tendencias.,"CONDICIONES DIGNAS ( ECONÓMICAS, SOCIALES, CULTURALES ETC) EN PRO DEL MEJORAMIENTO CONTINUO EN LAS INSTITUCIONES EDUCATIVAS",CONDICIONES POR DEBAJO DE LAS ACTUALES.,FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",d273eb04-c299-45e8-9b52-a6c029f323ac,es
0dce39e5-f7da-4ed3-87fe-a880c6b08c90,91,,56:58.3,57:03.3,2.435.586,4.893.162,48.632.793,0.73098606,0.42374784,,39.999.058,20.299.133,3.970.181,0.49851376,0.17579052,,44.155.865,13.461.534,42.382.603,0.4911337,0.1165769,,23.060.362,54.914.536,22.025.106,0.49482372,0.47555986,,33.724.808,32.478.622,33.796.566,0.50035876,0.2812649,,33.588.795,3.311.966,3.329.155,0.49851376,0.28681627,,15.904.182,8.409.582,0.8409582,,49.096.752,50.903.248,0.5090325,,1,,,,,,1,,,,Docente,Hombre,De 3 a 5 años,De 3 a 5 años,,,1,1,Entre 31 y 40 años,Licenciado,Medellín,IE Bello Oriente,"Considero que debemos concientizarnos más en el ser humano, sea el caso estudiante, docente y/o directivo, ya que lo prioritario es que cada uno de los componentes humanos del contexto educativo se encuentre dentro de varios contextos que le permitan un pleno desarrollo de su personalidad, sus intereses, sus sueños, metas, temores y dificultades, que todo esto se pueda decir, concertar y visualizar a modo de proyecto de vida y alcance de los objetivos formativos, académicos y ciudadanos que debemos garantizar especialmente en el contexto educativo; así se podrán evitar varios vacíos generacionales que se han venido evidenciando desde hace décadas.",#creandonuevasperspectivasenformacióneducativa,"Que la educación cumpla con algo ya viejo y hasta olvidado, eso es que la educación es para todos un derecho ineludible y que, además, debe ser garantizado por el gobierno y todas sus entidades, partiendo desde abandonar prácticas como la corrupción y destinar lo que le corresponde al pueblo para alcanzar sus metas de formación con una buena y digna inversión educativa, que no todo sean pañitos de agua tibia para disimular. También se deben garantizar contextos sostenibles y seguros para el desarrollo de niños y jóvenes, así podría ser una buena realidad de un futuro para esa fecha.","Seguir como vamos, en donde no hay garantías y cumplimiento de los derechos fundamentales de todos aquellos que hacemos parte del pueblo colombiano, especialmente del contexto educativo. Si no se cumple lo de mi propuesta utópica, creo que es más viable la distopía que planteo.",FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36",bfb39e41-212b-463b-b11a-82dfffab0b5e,es
b8efa548-fefe-4c4a-b1f5-f8624d415c0a,92,,00:56.8,01:04.3,8.358.423,94.017.105,8.223.987,0.8694073,0.0814188,,8.067.476,55.555.577,8.637.697,0.8915475,0.048111133,,0.939707,72.649.612,91.795.334,0.9542781,0.06291455,,50.373.783,94.017.105,85.560.905,0.90261763,0.0814188,,5.418.218,87.606.834,6.974.946,0.50778365,0.7586752,,8.758.955,84.615.395,66.256.547,0.48933348,0.73276925,,13.981.592,8.601.841,0.8601841,,9.450.847,9.054.916,0.90549153,,,,1,1,,,,,,,Coordinador,Hombre,Más de 20 años,De 6 a 10 años,,,1,,Entre 51 y 60 años,Licenciado,Cali,Colegio Central de Comercio,Debemos enfocar los planes de estudio en aprendizajes acordes con lo que se está viviendo en el mundo laboral y los objetivos de desarrollo sostenibles  dar más importancia a los intangibles que puede dar más oportunidades,Ajustes de los aprendizajes,"Un mundo más justo, con mucha tecnología al servicio de las comunidades, pensando en la sostenibilidad de todos los recursos naturales y del medio ambiente. La educación teniendo en cuenta la autonomía de los estudiantes",Unas comunidades sin importarles el medio ambiente insensible a todos los cambios que se requieren,FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Mobile/15E148 Safari/604.1",e3e2b08b-818a-4559-a1be-b84ebfcc9554,es
e6c7a2e3-a2d0-47b2-a73d-8084362d7b76,175,,08:59.9,09:03.6,0.062121585,5.256.945,47.368.427,0.7365315,0.45525143,,490.114,0.42736813,50.561.237,0.5077492,0.003700984,,33.510.098,3.290.598,33.583.927,0.50036913,0.28496575,,0.29818603,49.145.298,5.055.652,0.75129163,0.4255983,,33.510.094,32.905.983,3.358.392,0.50036913,0.2849658,,483.073,51.282.047,0.41064942,0.26051673,0.44410253,,46.900.337,53.099.663,0.5309966,,46.393.578,53.606.422,0.5360642,,,,1,,,1,,,,,Docente,Hombre,De 3 a 5 años,De 3 a 5 años,,,1,,Entre 31 y 40 años,Normalista,Medellín,IEC Jesús Amigo,"Los docentes deben de Gamificar sus encuentros pedagógicos, relacionando las cosas del interés de los educandos con el aprendizaje en el aula",#RompiendoEsquemas,"Las instituciones educativas estarán abiertas a que sus docentes aprovechen otros espacios de aprendizaje, permitiendo la implementación de nuevas estrategias que permitan desarrollar una autonomía en el aprendizaje de los educandos","El peor escenarios sería que los medios sean nuestra una forma de aprendizaje, donde el gobierno tome la última palabra frente al aprendizaje.",FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",6623ac07-5537-4ff1-9d3d-04f3ff28fde6,es
26221ee8-27f1-4e5c-bdd3-f0a7fa384c4a,93,,27:00.8,27:04.0,35.624.168,9.316.239,32.751.904,0.4985639,0.8067863,,47.460.102,6.837.609,4.570.229,0.49121094,0.05921367,,29.690.493,40.170.937,3.013.857,0.50224036,0.34788033,,2.984.447,4.059.829,2.955.724,0.4985639,0.3515812,,30.972.544,3.760.683,31.420.622,0.50224036,0.3256752,,30.604.898,3.760.683,31.788.265,0.50591683,0.3256752,,43.980.347,56.019.653,0.5601965,,54.815.163,45.184.837,0.45184836,,,,,1,,,,,1,Tecnología y recopilaciòn de datos.,Docente,Mujer,De 11 a 20 años,De 11 a 20 años,,1,,,Entre 51 y 60 años,Especialista,Medellín,IE Benedikta Zur Nieden,"Las Instituciones Educativas y los Maestros para brindar una mejor  educación acorde con los retos futuros y actuales debemos tener en cuenta  la globalizaciòn de un mundo interconectado y tan diverso que tendremos que afrontar los desafíos, ya que, la educación es fundamental para los niños y adolescentes a quienes hay que ayudar a resolver los problemas que aún no se nos han planteado.",La Globalizaciòn Educativa,"Utopía. Sociedad positiva. El ideal para el 2030 Como el mundo tiende a la globalizaciòn lo ideal es que haya tendencia a la humanización de la sociedad, donde se tenga en cuenta la equidad socio económica, el empleo, los derechos, los valores para que nos ayuden a diseñar políticas, programas, realizar cuidados y velar por la seguridad y las relaciones asociadas con la dignidad del ser humano con calidad de vida, llegando a un mundo virtual.","Distopìa. Sociedad deshumanizada. El mundo apunta a la globalizaciòn pero aún no tiene en cuenta la equidad socio-económica, la gente vive mas pero, el trabajo es más incierto, disminuye  la confianza en el gobierno, hay respaldo por las tecnología de la información,  amenazando la ciber seguridad y problemas de privacidad, perdiendo el contacto físico y el mundo afectivo.",FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Safari/537.36",79eef2d1-8864-49ff-93c8-6ae515996bc1,es
12116dd9-a8a5-46e0-937d-782eb185d662,148,,50:59.2,51:06.9,6.875.303,8.247.863,10.646.065,0.5188538,0.7142649,,9.504.058,11.538.466,7.895.747,0.8472671,0.0999231,,7.699.311,94.017.105,13.605.185,0.18306042,0.0814188,,76.204.157,94.017.105,82.977.875,0.87678736,0.0814188,,9.575.025,80.769.226,9.655.746,0.5004036,0.6994615,,8.608.258,5.982.902,79.345.174,0.10925969,0.051811963,,0.20930767,99.790.695,0.9979069,,8.620.524,9.137.948,0.91379476,,,,,1,,,1,,,,Docente,Mujer,Más de 20 años,De 11 a 20 años,,1,,,Entre 31 y 40 años,Licenciado,Medellín,IE Guadalupe,"IE y maestros, abierto a los cambios, innovadores y gestores de soluciones a problemas de la escuela.",#maestrotransformador,"IE con estudiantes felices, que disfrutan la escuela, donde se desarrollan libremente, donde se fortalezcan sus habilidades y talentos.","IE con estudiantes tristes, obligados a asistir, con modelos pedagogicos obsoletos,autoritarias y uniformes.",FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Linux; Android 9; SNE-LX3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Mobile Safari/537.36",cd9a4e80-87d6-42b1-be3a-d9f2e93123af,es
4be97c4f-79f3-4d0d-8544-fef8b4524fd1,163,,04:29.2,04:34.5,55.640.454,48.717.945,4.571.801,0.7007698,0.4218974,,8.982.847,4.188.034,4.913.681,0.7007698,0.36268374,,9.693.007,448.718,45.435.196,0.67871094,0.38858974,,66.324.196,46.581.196,46.786.385,0.7007698,0.40339315,,44.430.943,42.307.697,13.261.363,0.34415212,0.36638463,,13.360.052,3.974.359,46.896.355,0.6676815,0.34417948,,19.364.971,8.063.503,0.8063503,,178.447,821.553,0.821553,,,,,,,1,1,,,,Docente,Hombre,Más de 20 años,De 6 a 10 años,,,1,,Entre 41 y 50 años,Magister,Cali,I.E. Isaías Duarte Cancino,"Las instituciones educativas ubicadas en sectores vulnerables cuyos salones de clase no se diferencian en nada de aulas de hace cien años, donde solo hay tablero y pupitres deben gestionar los recursos por para dotar de una tecnología mínima los salones, no puede ser que en plena era digital solo haya una sala de sistemas con 40 computadores para 2000 estudiantes y sin acceso a internet, cuando hay conectividad el acceso es restringido a redes porque los maestros no sabemos como darle uso a favor del aprendizaje.",tecnología cero,"que la escuela sea un escenario en el que los chicos puedan explorar, inspirar y transformar su propia realidad, la de su familia y la de su entorno cercano (comunidad)",Continuar con escuelas alejadas de la era digital en la que se esta desarrollando el mundo y con modelos pedagógicos que siguen privilegaindo el conductismo,FutureTeacher_Colombia2020,"SenseMakerÂ New WebCollector; Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",1a04ae91-5ba1-4532-a073-15bbfefde0ca,es
