start,end,today,Consentimiento Informado,FECHA DE DILIGENCIAMIENTO,Departamento,informacion,CENTRO_EDUCATIVO,CENTRO_EDUCATIVO2,CENTRO_EDUCATIVO3,CENTRO_EDUCATIVO4,texto,hashtag,genera,frecuencia,relaciona_historia,La apropiación y uso de herramientas tecnológicas ,La forma como están organizadas las rutinas diarias,La vinculación de las familias a las propuestas del centro infantil,Los momentos de alimentación de las niñas y los niños,El desempeño de los agentes educativos y sus prácticas,La disposición intencionada de los espacios y ambientes,La calidad de las interacciones entre los actores,El acompañamiento a las transiciones de las niñas y los niños,La documentación de las experiencias realizadas en el centro infantil,El trabajo colaborativo entre los agentes educativos ,acto_principal,Otro,sentiste,habilidades,Habilidades artística,Habilidades comunicativas,Habilidades socioemocionales,Habilidades manuales,Habilidades socio-ambientales,Ninguna de las anteriores,competencias,Trabajo Colaborativo,Comunicación,Pensamiento Crítico,Resolución de problemas,Manejo de herramientas tecnológicas,Manejo de la información,Creatividad e Innovación,Vida y Carrera,rol,CONSENTIMIENTO,_id,_uuid,_submission_time,_validation_status,_index
2020-06-05T13:20:34.891-05:00,2020-06-05T13:28:15.335-05:00,2020-06-04,Sí,2020-06-05,Nariño,,CDI LLORENTE,CDI SEMILLAS DE AMOR,CDI FLORIDA,,"tuve una experiencia un poco negativa con una agente educativa, puesto que no nos entendiamos laboralmente,hubo sobrepaso de autoridad y es por eso que siempre chocabamos en cada encuentro o cualificacion, soy una persona que le gusta ir por el camino correcto y no estoy de parte de las injusticias es por eso que ese tiempo decidi que me cambiaran de unidad de servicio para no tener ningun tipo de roce con aquella persona",UIR NO ES ACTO DE COBARDIA,Impotencia ,Única vez,El desempeño de los agentes educativos y sus prácticas La documentación de las experiencias realizadas en el centro infantil,0,0,0,0,1,0,0,0,1,0,Agentes educativos,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,1,1,0,0,0,Trabajo Colaborativo Sostenibilidad Pensamiento Crítico Resolución de problemas Vida y Carrera,1,1,1,1,0,0,0,1,Actuar de la mejor manera para conservar mi empleo.,,102999581,ea091e9b-6c52-4626-ba0b-02b8ae0f4aec,2020-06-05T18:28:16,,127
2020-06-05T13:28:57.225-05:00,2020-06-05T14:06:19.424-05:00,2020-06-04,Sí,2020-06-05,Nariño,,CDI AÑITOS PRODIGIOSOS,CDI CANDELILLA,CDI SAGRADO CORAZON,,"DURANTE EL TRANSCURSO DEL AÑO HE TENIDO INCONVENIENTES CON UNA AGENTE EDUCATIVA EN ESPECIFICO, YA QUE NO REALIZA LAS COSAS DE MANERA APROPIADA, LAS HACE CUANDO ES LA PREFERENCIA DE ELLA, Y PRESENTA UNA ACTITUD ARROGANTE HACIA LOS DEMAS, LO QUE GENERA TENSION EN LA SEDE. UN DIA REUNI TODO EL GRUPO PARA SOCIALIZAR CUALES SON LOS POSIBLES INCOVENIENTES QUE ELLA PRESENTA Y QUE GENERAN QUE ELLA PRESENTE ESA ACTITUD, GRACIAS A DIOS SE LOGRO RESOLVER LA SITUACION, LA MANERA DE ACTUAR DE LA AGENTE EDUCATIVA A CAMBIADO SIGNIFICATIVAMENTE",BUSCANDO LA TRANQUILIDAD DE TODOS,Tranquilidad,Única vez,La forma como están organizadas las rutinas diarias La documentación de las experiencias realizadas en el centro infantil El trabajo colaborativo entre los agentes educativos ,0,1,0,0,0,0,0,0,1,1,Agentes educativos,,Reflexioné y aprendí algo nuevo,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Trabajo Colaborativo Sostenibilidad Manejo de la Información y Comunicación,1,1,0,0,0,1,0,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,,103003284,a90bd78d-974c-4bdc-bacd-54865336b1e4,2020-06-05T19:06:21,,128
2020-06-05T14:09:08.693-05:00,2020-06-05T14:20:13.843-05:00,2020-06-04,Sí,2020-06-05,Nariño,,CDI UNION VICTORIA,,,,Durante el tiempo que he llevado en esta unidad de servicio he logrado tener una buena relacion con todos los miembros de la UDS HAY MUCHO CARIÑO Y CONFIANZA DE TODOS HACIA TODOS LO CUAL HA SIGNIFICANDO DE MANERA POSITIVA A MI VIDA,COSAS POSITIVAS PARA MI VIDA,Alegría,Todo el tiempo,El desempeño de los agentes educativos y sus prácticas La calidad de las interacciones entre los actores El trabajo colaborativo entre los agentes educativos ,0,0,0,0,1,0,1,0,0,1,Agentes educativos,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,1,1,0,0,0,Trabajo Colaborativo Vida y Carrera,1,0,0,0,0,0,0,1,Dar cumplimiento a los criterios de calidad de la educación inicial en el marco de la atención integral.,,103004504,f71104c8-76b7-4ff6-a3c3-f43071f57af6,2020-06-05T19:20:16,,129
2020-06-05T14:22:50.381-05:00,2020-06-05T14:28:58.697-05:00,2020-06-04,Sí,2020-06-05,Nariño,,CDI SUEÑOS INFANTILES,,,,"Yo era muy feliz en mi primer CDI, pero al pasar del tiempo tuve un accidente muy drastico y por esde me toco desplazarme hacia otra unidad de servicio que tuviera cercania a mi hogar y no podia subir  las escaleras, fue triste para mi porque ya no estaba con mis compañeras de siempre la cual iniciamos al proceso de transito, pero ya me acople al nuevo cambio, apezar de todo lo que me mantiene fuerte es el amor a mis niños y niñas del CDI",DIA TRISTE DE UNA DOCENTE,Tristeza,Única vez,La disposición intencionada de los espacios y ambientes,0,0,0,0,0,1,0,0,0,0,Agentes educativos,,Reflexioné y aprendí algo nuevo,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades manuales: tejer, sembrar, cocinar. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",1,0,0,1,1,0,Trabajo Colaborativo Sostenibilidad Vida y Carrera,1,1,0,0,0,0,0,1,Actuar de la mejor manera para conservar mi empleo.,,103005740,6802a023-7bcb-4d0f-9f6d-a7d424b3ffdc,2020-06-05T19:29:02,,130
2020-06-05T16:39:12.172-05:00,2020-06-05T16:45:03.491-05:00,2020-06-04,Sí,2020-06-05,Nariño,,CDI ONCE DE NOVIEMBRE,CDI VIENTO LIBRE,,,"ME EMOCIONA LLEGAR AL CDI Y QUE LOS NIÑOS NOS MOTIVEN Y SE ALGREN AL VERNOS LLEGAR, EL CDI PARA MI ES UNA PAZ PORQUE AYUDAN A ALIVIAR LOS PROBLEMAS QUE SE TENGAN EN EL HOGAR",REFLEXION,Motivación,Todo el tiempo,El trabajo colaborativo entre los agentes educativos ,0,0,0,0,0,0,0,0,0,1,Niños/niñas,,Reflexioné y aprendí algo nuevo,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,1,1,0,1,0,Trabajo Colaborativo Sostenibilidad Vida y Carrera,1,1,0,0,0,0,0,1,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",,103017902,fc4c4948-e917-4423-ae2d-c422103f7405,2020-06-05T21:45:06,,131
2020-06-05T16:46:24.526-05:00,2020-06-05T17:36:39.398-05:00,2020-06-04,Sí,2020-06-05,Nariño,,CDI CORDIALIDAD,,,,"TENIA UN NIÑO EN EL CDI QUE ES DE PIEL MUY OSCURA Y LOS DAMAS NIÑOS NO QUERIAN JUGAR CON EL PORQUE DECIAN QUE ERA FEO, UN DIA LOS SENTE A TODOS Y LES PREGUNTE QUE PORQUE LOS EXCLUIAN, LA VERDAD NO SABIA COMO ABORADAR EL TEMA, HABLE CON LA PSICOSOCIAL Y ME APOYE CON ELLA PARA SOLUCIONAR EL INCONVENIENTE",TODOSSOMOS IGUALES,Motivación,Única vez,El desempeño de los agentes educativos y sus prácticas La documentación de las experiencias realizadas en el centro infantil,0,0,0,0,1,0,0,0,1,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,1,1,0,1,0,Trabajo Colaborativo Sostenibilidad Vida y Carrera,1,1,0,0,0,0,0,1,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,,103021114,ec1f7168-905e-4a45-ba48-0fcc3cb32057,2020-06-05T22:36:42,,133
2020-06-05T17:37:14.157-05:00,2020-06-05T17:52:49.312-05:00,2020-06-04,Sí,2020-06-05,Nariño,,CDI BUENOS AIRES,CDI GOTITAS DE AMOR,,,"UNA VEZ REALIZAMOS UNA BRIGADA PARA LOS NIÑOS Y HABIA UNA  MAMITA EN COMUN QUE  NO HABIA LLEVADO EL CARNET DE CRECIMIENTO Y DESARROLLO Y VACUNAS DE LOS 2 NIÑOS  EN LA CUAL ERA ACUDINTE, CON LA DOCENTE FUIMOS A LA CASA DE LA MADRE, SALUDAMOS MUY CORDIALMENTE Y LA SEÑORA NO RESPONDIO AL SALUDO COMO SI PARA ELLA NO HUBIERA NADIE EN LA PUERTA, LE DIJE QUE POR FAVOR NOS ATENDIERA Y LA SEÑORA RESPONDIO CON UN GRITO MUY GROSERAMENTE, LE DIJE QUE SE COMPORTARA QUE YO ESTABA ALLI POR EL BIENESTAR DE SU HIJO, LO QUE HICIMOS CON LAS DOCENTES ES DAR LA MEDIA VUELTA YLA MADRE PREFIRIO QUE LOS NIÑOS SE QUEDARAN SIN VACUNACION",PREFIRIO GRITAR QUE ACUDIR A UN BIENESTAR,Rabia ,Única vez,La vinculación de las familias a las propuestas del centro infantil El trabajo colaborativo entre los agentes educativos ,0,0,1,0,0,0,0,0,0,1,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,1,1,0,1,0,Trabajo Colaborativo Sostenibilidad Resolución de problemas,1,1,0,1,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,,103021986,68c8cd25-d1de-4aac-92bf-c216346abcca,2020-06-05T22:52:52,,134
2020-06-05T17:53:45.268-05:00,2020-06-05T18:02:33.810-05:00,2020-06-04,Sí,2020-06-05,Nariño,,CDI ONCE DE NOVIEMBRE,,,,"ME GENERA FELICIDAD SABER QUE CONTRIBUYO EN APORTAR UN GRANITO DE ARENA A LOS NIÑOS Y NIÑAS DE MI CDI, LA FELICIDAD DE LOS NIÑOS ME IMPULSA Y ME MOTIVA CADA DIA A SER MEJOR PROFESIONAL Y MEJOR PERSONA",PROMOVIENDO FELICIDAD,Alegría,Todo el tiempo,La forma como están organizadas las rutinas diarias Los momentos de alimentación de las niñas y los niños El trabajo colaborativo entre los agentes educativos ,0,1,0,1,0,0,0,0,0,1,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",1,0,1,0,1,0,Trabajo Colaborativo Resolución de problemas Creatividad e Innovación,1,0,0,1,0,0,1,0,Potenciar el desarrollo de los niños y las niñas.,,103022563,8e3d3bba-046d-4b41-be42-93c44992fc20,2020-06-05T23:02:35,,135
2020-06-05T18:03:53.110-05:00,2020-06-05T18:13:32.359-05:00,2020-06-04,Sí,2020-06-05,Nariño,,CDI  SUEÑOS INFANTILES,,,,"EXISTE UN NIÑO EN PARTICULAR QUE ME LLAMA MUCHO LA ATENCION, ESTE NIÑO ES MUY CARIÑOSO ME GENERA MUCHA TRANQUILIDAD PORQUE ES EL CONCENTIDO DEL CDI, CADA VEZ QUE LLEGA ME MIRA Y ME DICE MAMA, APEZAR DE NO TENER HIZOS REPRESENTA UNAPARTE MUY IMPORTANTE EN MI VIDA POR QUE HA LOGRADO QUEDARSE EN MI CORAZON Y EN EL TODOS",el consentido,Alegría,Todo el tiempo,La forma como están organizadas las rutinas diarias Los momentos de alimentación de las niñas y los niños El trabajo colaborativo entre los agentes educativos ,0,1,0,1,0,0,0,0,0,1,Niños/niñas,,Reflexioné y aprendí algo nuevo,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades manuales: tejer, sembrar, cocinar.",0,1,1,1,0,0,Trabajo Colaborativo Manejo de la Información y Comunicación Vida y Carrera,1,0,0,0,0,1,0,1,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",,103023052,c4d84d8f-1c1c-4748-a173-00791ac9d5cc,2020-06-05T23:13:35,,136
2020-06-05T19:58:19.850-05:00,2020-06-05T20:18:38.541-05:00,2020-06-04,Sí,2020-06-05,Nariño,,CDI SAGRADO CORAZON,CDI CANDELILLAS,CDI AÑITOS PRODIGIOSOS,,"Apesar de las situaciones que se presenta en todo el mundo, es importante expresar acciones significativas dentro del proceso de enseñanza aprendizaje implementado en cada uno de los hogares de nuestros beneficiarios. Me parece significativo todo lo que ellos hacen. Una actividad que me parecio muy positiva fue la celebracion del dia del niño y de la afrocolombianidad por que se emitieron mensajes de expresion de emociones y sentimientos, creatividad con los recursos de su medio entre ellos los trajes afro, rescate de nuestra identidad cultural a pesar de la situacion por covid sigue presente la emotividad, las sonrisas, frases de afecto que es lo que se necesita para generar condiciones de bienestar en las familias.desde cada uno de los hogares de los niños y niñas los acudientes brindan actividades con responsabilidad, compromiso, dedicacion, esfuerzo, motivacion. Todo lo anterior obedece a las actividades en casa para mi todas han sido significativas",Mi Gente Bella,Motivación,De vez en cuando,La disposición intencionada de los espacios y ambientes,0,0,0,0,0,1,0,0,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo,1,0,0,0,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,,103027425,173f485e-0df5-48f0-9911-2b30e101cf22,2020-06-06T01:18:41,,137
2020-06-05T21:45:55.812-05:00,2020-06-05T21:49:48.350-05:00,2020-06-04,Sí,2020-06-05,Nariño,,CDI UNION VICTORIA,,,,"Me emociona ver que los niños de 1 año logran diferenciar el sexo entre niño y niña, la magia de la enseñanza reflejada hacia ellos me motiva cada día a ser mejor y dar lo mejor de mi",Mis pequeños sabios,Motivación,De vez en cuando,La forma como están organizadas las rutinas diarias La vinculación de las familias a las propuestas del centro infantil El desempeño de los agentes educativos y sus prácticas La disposición intencionada de los espacios y ambientes El trabajo colaborativo entre los agentes educativos ,0,1,1,0,1,1,0,0,0,1,Niños/niñas,,Reflexioné y aprendí algo nuevo,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,0,1,0,1,0,Trabajo Colaborativo Sostenibilidad Manejo de la Información y Comunicación Vida y Carrera,1,1,0,0,0,1,0,1,Potenciar el desarrollo de los niños y las niñas.,,103029851,d591074a-2508-4d7d-9d4c-bf13a604872f,2020-06-06T02:49:51,,138
2020-06-07T07:47:47.162-05:00,2020-06-07T07:53:00.265-05:00,2020-06-06,Sí,2020-06-07,Antioquia,,CI COMUNIQUEMONOS SOL SOLECITO,,,,"Hoy es el día que la nutri acompaña el momento de alimentación, llegan las 11:40 am y...Tenemos los tenedores, cuchillos, cucharas y los alimentos deliciosos,  hoy será un gran día para aprender. Las auxiliares de nutrición sirven la comida y los niños muestran interés... La nutri Daniela enseña algunos tips para utilizar de manera adecuada los cubiertos y tarán finalmente los niños aprenden para que sirven estos utensilios y la nutri se va con su misión cumplida y feliz por que hoy los niños consumieron sus alimentos con. Los cubiertos y no con la mano",Hora de comer y aprender,Motivación,De vez en cuando,Los momentos de alimentación de las niñas y los niños El desempeño de los agentes educativos y sus prácticas El acompañamiento a las transiciones de las niñas y los niños,0,0,0,1,1,0,0,1,0,0,Agentes educativos,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Manejo de la Información y Comunicación,0,0,0,0,0,1,0,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,,103200732,a5eb88f6-2322-4320-b6ca-587c3ff90f1a,2020-06-07T12:53:01,,139
2020-06-08T19:58:04.001-05:00,2020-06-08T20:01:11.202-05:00,2020-06-07,Sí,2020-06-08,Nariño,,CDI BUENOS AIRES,,,,Me siento cansada porque estoy trabajando el doble que cuando tocaba estar de manera presencial,#eldoble,Impotencia ,Todo el tiempo,La apropiación y uso de herramientas tecnológicas  La forma como están organizadas las rutinas diarias El trabajo colaborativo entre los agentes educativos ,1,1,0,0,0,0,0,0,0,1,Agentes educativos,,Me confundí y no sabía qué contar,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",1,1,0,0,0,0,Trabajo Colaborativo Manejo de herramientas tecnológicas,1,0,0,0,1,0,0,0,Actuar de la mejor manera para conservar mi empleo.,,103422866,1b5bc467-f830-42d9-80a0-b0d059b4f8ee,2020-06-09T01:01:13,,140
2020-06-08T19:44:46.574-05:00,2020-06-08T19:48:50.747-05:00,2020-06-07,Sí,2020-06-08,Nariño,,CDI SUEÑOS INFANTILES,,,,"Agradecida grandemente con el equipo de trabajo que me ha tocado, la dinámica de trabajo es excelente hay buena comunicación y demasiado compañerismo",#Launiónhacelafuerza,Motivación,Todo el tiempo,La forma como están organizadas las rutinas diarias El desempeño de los agentes educativos y sus prácticas El trabajo colaborativo entre los agentes educativos ,0,1,0,0,1,0,0,0,0,1,Agentes educativos,,Me confundí y no sabía qué contar,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades manuales: tejer, sembrar, cocinar.",0,1,1,1,0,0,Trabajo Colaborativo Resolución de problemas Vida y Carrera,1,0,0,1,0,0,0,1,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",,103422193,8085fd8e-a754-41c3-ab90-6645fc04fed4,2020-06-09T00:48:53,,141
2020-06-08T19:52:26.223-05:00,2020-06-08T19:57:56.260-05:00,2020-06-07,Sí,2020-06-08,Nariño,,CDI GOTITAS DE AMOR,,,,La situación qse está viviendo frente al COVID 19 es algo que ha desmotivado mucho y nos está haciendo trabajar el doble,#cansancio,Tristeza,De vez en cuando,La apropiación y uso de herramientas tecnológicas  La forma como están organizadas las rutinas diarias La calidad de las interacciones entre los actores,1,1,0,0,0,0,1,0,0,0,Agentes educativos,,Reflexioné y aprendí algo nuevo,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",1,0,1,0,1,0,Sostenibilidad Manejo de la Información y Comunicación Creatividad e Innovación,0,1,0,0,0,1,1,0,Actuar de la mejor manera para conservar mi empleo.,,103422715,effa8c87-d684-4151-a859-fa5b29d37cfd,2020-06-09T00:57:58,,143
